timestamp,src_ip,dst_ip,src_port,dst_port,tcp_flags,packet_count,label
2026-01-13T15:08:16.413073+00:00,10.232.71.48,10.232.71.26,22,53992,0x0010,106,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413223+00:00,10.232.71.48,10.232.71.26,22,54006,0x0018,107,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413407+00:00,10.232.71.26,10.232.71.48,54006,22,0x0018,55,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413496+00:00,10.232.71.48,10.232.71.26,22,54006,0x0010,108,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413581+00:00,10.232.71.48,10.232.71.26,22,54014,0x0018,109,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413660+00:00,10.232.71.26,10.232.71.48,54014,22,0x0018,56,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413748+00:00,10.232.71.48,10.232.71.26,22,54014,0x0010,110,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413832+00:00,10.232.71.48,10.232.71.26,22,54028,0x0018,111,SSH_BRUTE_FORCE
2026-01-13T15:08:16.413922+00:00,10.232.71.26,10.232.71.48,54028,22,0x0018,57,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414004+00:00,10.232.71.48,10.232.71.26,22,54028,0x0010,112,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414088+00:00,10.232.71.48,10.232.71.26,22,54042,0x0018,113,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414220+00:00,10.232.71.26,10.232.71.48,54042,22,0x0018,58,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414300+00:00,10.232.71.48,10.232.71.26,22,54042,0x0010,114,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414381+00:00,10.232.71.48,10.232.71.26,22,54058,0x0018,115,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414519+00:00,10.232.71.26,10.232.71.48,54058,22,0x0018,59,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414603+00:00,10.232.71.48,10.232.71.26,22,54058,0x0010,116,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414689+00:00,10.232.71.48,10.232.71.26,22,54066,0x0018,117,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414770+00:00,10.232.71.26,10.232.71.48,54066,22,0x0018,60,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414853+00:00,10.232.71.48,10.232.71.26,22,54066,0x0010,118,SSH_BRUTE_FORCE
2026-01-13T15:08:16.414942+00:00,10.232.71.48,10.232.71.26,22,54094,0x0018,117,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415028+00:00,10.232.71.26,10.232.71.48,54094,22,0x0018,60,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415118+00:00,10.232.71.48,10.232.71.26,22,54094,0x0010,118,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415215+00:00,10.232.71.48,10.232.71.26,22,54108,0x0018,117,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415304+00:00,10.232.71.26,10.232.71.48,54108,22,0x0011,60,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415448+00:00,10.232.71.48,10.232.71.26,22,54108,0x0011,118,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415534+00:00,10.232.71.26,10.232.71.48,54108,22,0x0010,61,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415631+00:00,10.232.71.48,10.232.71.26,22,54028,0x0018,93,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415722+00:00,10.232.71.26,10.232.71.48,54028,22,0x0011,49,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415806+00:00,10.232.71.48,10.232.71.26,22,54028,0x0011,94,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415889+00:00,10.232.71.26,10.232.71.48,54028,22,0x0010,50,SSH_BRUTE_FORCE
2026-01-13T15:08:16.415977+00:00,10.232.71.48,10.232.71.26,22,54042,0x0018,95,SSH_BRUTE_FORCE
2026-01-13T15:08:16.416061+00:00,10.232.71.26,10.232.71.48,54042,22,0x0011,51,SSH_BRUTE_FORCE
2026-01-13T15:08:16.416153+00:00,10.232.71.48,10.232.71.26,22,54042,0x0011,96,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081205+00:00,10.232.71.26,10.232.71.48,54042,22,0x0010,52,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081364+00:00,10.232.71.48,10.232.71.26,22,54058,0x0018,97,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081471+00:00,10.232.71.26,10.232.71.48,54058,22,0x0011,53,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081586+00:00,10.232.71.48,10.232.71.26,22,54058,0x0011,98,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081686+00:00,10.232.71.26,10.232.71.48,54058,22,0x0010,54,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081780+00:00,10.232.71.48,10.232.71.26,22,54066,0x0018,99,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081866+00:00,10.232.71.26,10.232.71.48,54066,22,0x0011,55,SSH_BRUTE_FORCE
2026-01-13T15:08:45.081964+00:00,10.232.71.48,10.232.71.26,22,54066,0x0011,100,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082059+00:00,10.232.71.26,10.232.71.48,54066,22,0x0010,56,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082164+00:00,10.232.71.48,10.232.71.26,22,54094,0x0018,99,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082258+00:00,10.232.71.26,10.232.71.48,54094,22,0x0011,56,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082347+00:00,10.232.71.48,10.232.71.26,22,54094,0x0011,100,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082435+00:00,10.232.71.26,10.232.71.48,54094,22,0x0010,57,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082547+00:00,10.232.71.48,10.232.71.26,22,53938,0x0018,83,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082640+00:00,10.232.71.26,10.232.71.48,53938,22,0x0011,49,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082726+00:00,10.232.71.48,10.232.71.26,22,53938,0x0011,84,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082808+00:00,10.232.71.26,10.232.71.48,53938,22,0x0010,50,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082898+00:00,10.232.71.48,10.232.71.26,22,53946,0x0018,85,SSH_BRUTE_FORCE
2026-01-13T15:08:45.082986+00:00,10.232.71.26,10.232.71.48,53946,22,0x0011,51,SSH_BRUTE_FORCE
2026-01-13T15:08:45.083074+00:00,10.232.71.48,10.232.71.26,22,53946,0x0011,86,SSH_BRUTE_FORCE
2026-01-13T15:08:45.083180+00:00,10.232.71.26,10.232.71.48,53946,22,0x0010,52,SSH_BRUTE_FORCE
2026-01-13T15:08:45.083289+00:00,10.232.71.48,10.232.71.26,22,53960,0x0018,81,SSH_BRUTE_FORCE
2026-01-13T15:08:45.083374+00:00,10.232.71.26,10.232.71.48,53960,22,0x0011,50,SSH_BRUTE_FORCE
2026-01-13T15:08:45.083613+00:00,10.232.71.48,10.232.71.26,22,53960,0x0011,82,SSH_BRUTE_FORCE
2026-01-13T15:08:45.083821+00:00,10.232.71.26,10.232.71.48,53960,22,0x0010,51,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084029+00:00,10.232.71.48,10.232.71.26,22,53974,0x0018,83,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084259+00:00,10.232.71.48,10.232.71.26,22,53988,0x0018,84,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084434+00:00,10.232.71.26,10.232.71.48,53974,22,0x0011,52,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084532+00:00,10.232.71.26,10.232.71.48,53988,22,0x0011,53,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084624+00:00,10.232.71.48,10.232.71.26,22,53974,0x0011,85,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084712+00:00,10.232.71.48,10.232.71.26,22,53988,0x0011,86,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084794+00:00,10.232.71.26,10.232.71.48,53974,22,0x0010,54,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084877+00:00,10.232.71.26,10.232.71.48,53988,22,0x0010,55,SSH_BRUTE_FORCE
2026-01-13T15:08:45.084960+00:00,10.232.71.48,10.232.71.26,22,53992,0x0018,87,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085141+00:00,10.232.71.26,10.232.71.48,53992,22,0x0011,56,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085236+00:00,10.232.71.48,10.232.71.26,22,53992,0x0011,88,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085325+00:00,10.232.71.26,10.232.71.48,53992,22,0x0010,57,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085412+00:00,10.232.71.48,10.232.71.26,22,54006,0x0018,89,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085496+00:00,10.232.71.26,10.232.71.48,54006,22,0x0011,58,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085579+00:00,10.232.71.48,10.232.71.26,22,54006,0x0011,90,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085666+00:00,10.232.71.26,10.232.71.48,54006,22,0x0010,59,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085752+00:00,10.232.71.48,10.232.71.26,22,54014,0x0018,91,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085837+00:00,10.232.71.26,10.232.71.48,54014,22,0x0011,60,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085919+00:00,10.232.71.48,10.232.71.26,22,54014,0x0011,92,SSH_BRUTE_FORCE
2026-01-13T15:08:45.085999+00:00,10.232.71.26,10.232.71.48,54014,22,0x0010,61,SSH_BRUTE_FORCE
2026-01-13T15:08:45.086126+00:00,10.232.71.26,10.232.71.48,39340,22,0x0002,1,NORMAL
2026-01-13T15:08:45.086264+00:00,10.232.71.48,10.232.71.26,22,39340,0x0012,1,NORMAL
2026-01-13T15:08:45.086311+00:00,10.232.71.26,10.232.71.48,39340,22,0x0010,2,NORMAL
2026-01-13T15:08:45.086357+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,3,NORMAL
2026-01-13T15:08:45.086400+00:00,10.232.71.48,10.232.71.26,22,39340,0x0010,2,NORMAL
2026-01-13T15:08:45.086443+00:00,10.232.71.48,10.232.71.26,22,39340,0x0018,3,NORMAL
2026-01-13T15:08:45.086492+00:00,10.232.71.26,10.232.71.48,39340,22,0x0010,4,NORMAL
2026-01-13T15:08:45.086537+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,5,NORMAL
2026-01-13T15:08:45.086583+00:00,10.232.71.48,10.232.71.26,22,39340,0x0018,4,NORMAL
2026-01-13T15:08:45.086628+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,6,NORMAL
2026-01-13T15:08:45.086716+00:00,10.232.71.48,10.232.71.26,22,39340,0x0018,5,NORMAL
2026-01-13T15:08:45.086807+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,7,NORMAL
2026-01-13T15:08:45.086881+00:00,10.232.71.48,10.232.71.26,22,39340,0x0010,6,NORMAL
2026-01-13T15:08:45.086932+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,8,NORMAL
2026-01-13T15:08:45.086976+00:00,10.232.71.48,10.232.71.26,22,39340,0x0010,7,NORMAL
2026-01-13T15:08:45.087049+00:00,10.232.71.48,10.232.71.26,22,39340,0x0018,8,NORMAL
2026-01-13T15:08:45.087096+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,9,NORMAL
2026-01-13T15:08:45.087149+00:00,10.232.71.48,10.232.71.26,22,39340,0x0018,9,NORMAL
2026-01-13T15:08:45.087195+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,10,NORMAL
2026-01-13T15:08:45.087241+00:00,10.232.71.48,10.232.71.26,22,39340,0x0010,10,NORMAL
2026-01-13T15:08:46.618802+00:00,10.232.71.26,10.232.71.48,39044,22,0x0002,11,NORMAL
2026-01-13T15:08:46.619083+00:00,10.232.71.48,10.232.71.26,22,39044,0x0012,11,NORMAL
2026-01-13T15:08:46.619309+00:00,10.232.71.26,10.232.71.48,39044,22,0x0010,12,NORMAL
2026-01-13T15:08:46.619407+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,13,NORMAL
2026-01-13T15:08:46.619513+00:00,10.232.71.48,10.232.71.26,22,39044,0x0010,12,NORMAL
2026-01-13T15:08:46.619607+00:00,10.232.71.48,10.232.71.26,22,39044,0x0018,13,NORMAL
2026-01-13T15:08:46.619694+00:00,10.232.71.26,10.232.71.48,39044,22,0x0010,14,NORMAL
2026-01-13T15:08:46.619781+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,15,NORMAL
2026-01-13T15:08:46.619867+00:00,10.232.71.48,10.232.71.26,22,39044,0x0018,14,NORMAL
2026-01-13T15:08:46.619950+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,16,NORMAL
2026-01-13T15:08:46.620038+00:00,10.232.71.48,10.232.71.26,22,39044,0x0018,15,NORMAL
2026-01-13T15:08:46.620131+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,17,NORMAL
2026-01-13T15:08:46.620221+00:00,10.232.71.48,10.232.71.26,22,39044,0x0010,16,NORMAL
2026-01-13T15:08:46.620305+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,18,NORMAL
2026-01-13T15:08:46.620387+00:00,10.232.71.48,10.232.71.26,22,39044,0x0010,17,NORMAL
2026-01-13T15:08:46.620474+00:00,10.232.71.48,10.232.71.26,22,39044,0x0018,18,NORMAL
2026-01-13T15:08:46.620554+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,19,NORMAL
2026-01-13T15:08:46.620731+00:00,10.232.71.48,10.232.71.26,22,39044,0x0018,19,NORMAL
2026-01-13T15:08:46.620953+00:00,10.232.71.26,10.232.71.48,39044,22,0x0018,20,SSH_BRUTE_FORCE
2026-01-13T15:08:46.621192+00:00,10.232.71.48,10.232.71.26,22,39044,0x0010,20,SSH_BRUTE_FORCE
2026-01-13T15:08:46.621421+00:00,10.232.71.48,10.232.71.26,22,39340,0x0018,21,SSH_BRUTE_FORCE
2026-01-13T15:08:46.621643+00:00,10.232.71.26,10.232.71.48,39340,22,0x0018,21,SSH_BRUTE_FORCE
2026-01-13T15:08:46.621845+00:00,10.232.71.48,10.232.71.26,22,39340,0x0010,22,SSH_BRUTE_FORCE
2026-01-13T15:08:46.622049+00:00,10.232.71.26,10.232.71.48,39048,22,0x0002,22,SSH_BRUTE_FORCE
2026-01-13T15:08:46.622286+00:00,10.232.71.48,10.232.71.26,22,39048,0x0012,23,SSH_BRUTE_FORCE
2026-01-13T15:08:46.622495+00:00,10.232.71.26,10.232.71.48,39048,22,0x0010,23,SSH_BRUTE_FORCE
2026-01-13T15:08:46.622597+00:00,10.232.71.26,10.232.71.48,39052,22,0x0002,24,SSH_BRUTE_FORCE
2026-01-13T15:08:46.622761+00:00,10.232.71.48,10.232.71.26,22,39052,0x0012,24,SSH_BRUTE_FORCE
2026-01-13T15:08:46.622900+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,25,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623030+00:00,10.232.71.48,10.232.71.26,22,39048,0x0010,25,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623166+00:00,10.232.71.26,10.232.71.48,39052,22,0x0010,26,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623300+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,27,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623430+00:00,10.232.71.48,10.232.71.26,22,39052,0x0010,26,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623543+00:00,10.232.71.48,10.232.71.26,22,39048,0x0018,27,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623686+00:00,10.232.71.26,10.232.71.48,39048,22,0x0010,28,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623781+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,29,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623869+00:00,10.232.71.48,10.232.71.26,22,39052,0x0018,28,SSH_BRUTE_FORCE
2026-01-13T15:08:46.623955+00:00,10.232.71.26,10.232.71.48,39052,22,0x0010,30,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624040+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,31,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624134+00:00,10.232.71.48,10.232.71.26,22,39048,0x0018,29,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624229+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,32,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624310+00:00,10.232.71.48,10.232.71.26,22,39052,0x0018,30,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624399+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,33,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624486+00:00,10.232.71.48,10.232.71.26,22,39048,0x0018,31,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624570+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,34,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624656+00:00,10.232.71.48,10.232.71.26,22,39052,0x0018,32,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624757+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,35,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624846+00:00,10.232.71.48,10.232.71.26,22,39048,0x0010,33,SSH_BRUTE_FORCE
2026-01-13T15:08:46.624932+00:00,10.232.71.48,10.232.71.26,22,39052,0x0010,34,SSH_BRUTE_FORCE
2026-01-13T15:08:46.625019+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,36,SSH_BRUTE_FORCE
2026-01-13T15:08:46.625205+00:00,10.232.71.48,10.232.71.26,22,39048,0x0010,35,SSH_BRUTE_FORCE
2026-01-13T15:08:46.625344+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,37,SSH_BRUTE_FORCE
2026-01-13T15:08:46.625438+00:00,10.232.71.48,10.232.71.26,22,39052,0x0010,36,SSH_BRUTE_FORCE
2026-01-13T15:08:46.625575+00:00,10.232.71.48,10.232.71.26,22,39052,0x0018,37,SSH_BRUTE_FORCE
2026-01-13T15:08:46.625667+00:00,10.232.71.48,10.232.71.26,22,39048,0x0018,38,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626153+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,38,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626286+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,39,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626373+00:00,10.232.71.48,10.232.71.26,22,39052,0x0018,39,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626454+00:00,10.232.71.48,10.232.71.26,22,39048,0x0018,40,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626533+00:00,10.232.71.26,10.232.71.48,39052,22,0x0018,40,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626617+00:00,10.232.71.26,10.232.71.48,39048,22,0x0018,41,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626702+00:00,10.232.71.26,10.232.71.48,39066,22,0x0002,42,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626785+00:00,10.232.71.48,10.232.71.26,22,39066,0x0012,41,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626867+00:00,10.232.71.26,10.232.71.48,39068,22,0x0002,43,SSH_BRUTE_FORCE
2026-01-13T15:08:46.626949+00:00,10.232.71.48,10.232.71.26,22,39068,0x0012,42,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627052+00:00,10.232.71.26,10.232.71.48,39070,22,0x0002,44,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627150+00:00,10.232.71.48,10.232.71.26,22,39070,0x0012,43,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627238+00:00,10.232.71.26,10.232.71.48,39066,22,0x0010,45,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627323+00:00,10.232.71.26,10.232.71.48,39066,22,0x0018,46,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627407+00:00,10.232.71.48,10.232.71.26,22,39066,0x0010,44,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627489+00:00,10.232.71.26,10.232.71.48,39068,22,0x0010,47,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627572+00:00,10.232.71.26,10.232.71.48,39070,22,0x0010,48,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627655+00:00,10.232.71.26,10.232.71.48,39068,22,0x0018,49,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627738+00:00,10.232.71.48,10.232.71.26,22,39068,0x0010,45,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627816+00:00,10.232.71.26,10.232.71.48,39088,22,0x0002,50,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627899+00:00,10.232.71.48,10.232.71.26,22,39088,0x0012,46,SSH_BRUTE_FORCE
2026-01-13T15:08:46.627978+00:00,10.232.71.26,10.232.71.48,39070,22,0x0018,51,SSH_BRUTE_FORCE
2026-01-13T15:08:46.628061+00:00,10.232.71.48,10.232.71.26,22,39070,0x0010,47,SSH_BRUTE_FORCE
2026-01-13T15:08:46.628489+00:00,10.232.71.26,10.232.71.48,39088,22,0x0010,52,SSH_BRUTE_FORCE
2026-01-13T15:08:46.628879+00:00,10.232.71.26,10.232.71.48,39088,22,0x0018,53,SSH_BRUTE_FORCE
2026-01-13T15:08:46.629156+00:00,10.232.71.48,10.232.71.26,22,39088,0x0010,48,SSH_BRUTE_FORCE
2026-01-13T15:08:46.629410+00:00,10.232.71.48,10.232.71.26,22,39048,0x0010,49,SSH_BRUTE_FORCE
2026-01-13T15:08:46.629916+00:00,10.232.71.48,10.232.71.26,22,39052,0x0010,50,SSH_BRUTE_FORCE
2026-01-13T15:08:46.630165+00:00,10.232.71.48,10.232.71.26,22,39066,0x0018,51,SSH_BRUTE_FORCE
2026-01-13T15:08:46.630401+00:00,10.232.71.48,10.232.71.26,22,39068,0x0018,52,SSH_BRUTE_FORCE
2026-01-13T15:08:46.630623+00:00,10.232.71.26,10.232.71.48,39066,22,0x0010,54,SSH_BRUTE_FORCE
2026-01-13T15:08:46.630850+00:00,10.232.71.26,10.232.71.48,39066,22,0x0018,55,SSH_BRUTE_FORCE
2026-01-13T15:08:46.631052+00:00,10.232.71.26,10.232.71.48,39068,22,0x0010,56,SSH_BRUTE_FORCE
2026-01-13T15:08:46.631284+00:00,10.232.71.26,10.232.71.48,39068,22,0x0018,57,SSH_BRUTE_FORCE
2026-01-13T15:08:46.631529+00:00,10.232.71.48,10.232.71.26,22,39066,0x0018,53,SSH_BRUTE_FORCE
2026-01-13T15:08:46.631765+00:00,10.232.71.48,10.232.71.26,22,39068,0x0018,54,SSH_BRUTE_FORCE
2026-01-13T15:08:46.631858+00:00,10.232.71.48,10.232.71.26,22,39070,0x0018,55,SSH_BRUTE_FORCE
2026-01-13T15:08:46.631944+00:00,10.232.71.26,10.232.71.48,39066,22,0x0018,58,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632026+00:00,10.232.71.26,10.232.71.48,39070,22,0x0010,59,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632119+00:00,10.232.71.26,10.232.71.48,39070,22,0x0018,60,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632217+00:00,10.232.71.26,10.232.71.48,39068,22,0x0018,61,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632304+00:00,10.232.71.48,10.232.71.26,22,39088,0x0018,56,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632389+00:00,10.232.71.48,10.232.71.26,22,39070,0x0018,57,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632473+00:00,10.232.71.26,10.232.71.48,39088,22,0x0010,62,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632556+00:00,10.232.71.26,10.232.71.48,39088,22,0x0018,63,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632639+00:00,10.232.71.26,10.232.71.48,39070,22,0x0018,64,SSH_BRUTE_FORCE
2026-01-13T15:08:46.632723+00:00,10.232.71.48,10.232.71.26,22,39088,0x0018,58,SSH_BRUTE_FORCE
2026-01-13T15:08:46.633745+00:00,10.232.71.26,10.232.71.48,39088,22,0x0018,65,SSH_BRUTE_FORCE
2026-01-13T15:08:46.633988+00:00,10.232.71.48,10.232.71.26,22,39066,0x0018,59,SSH_BRUTE_FORCE
2026-01-13T15:08:46.634220+00:00,10.232.71.26,10.232.71.48,39090,22,0x0002,66,SSH_BRUTE_FORCE
2026-01-13T15:08:46.634450+00:00,10.232.71.48,10.232.71.26,22,39090,0x0012,60,SSH_BRUTE_FORCE
2026-01-13T15:08:46.634722+00:00,10.232.71.26,10.232.71.48,39090,22,0x0010,67,SSH_BRUTE_FORCE
2026-01-13T15:08:46.634952+00:00,10.232.71.26,10.232.71.48,39090,22,0x0018,68,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635137+00:00,10.232.71.48,10.232.71.26,22,39090,0x0010,61,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635232+00:00,10.232.71.26,10.232.71.48,39066,22,0x0018,69,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635321+00:00,10.232.71.48,10.232.71.26,22,39070,0x0018,62,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635409+00:00,10.232.71.48,10.232.71.26,22,39068,0x0018,63,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635498+00:00,10.232.71.26,10.232.71.48,39070,22,0x0018,70,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635582+00:00,10.232.71.26,10.232.71.48,39068,22,0x0018,71,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635666+00:00,10.232.71.48,10.232.71.26,22,39088,0x0018,64,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635753+00:00,10.232.71.26,10.232.71.48,39088,22,0x0018,72,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635838+00:00,10.232.71.48,10.232.71.26,22,39090,0x0018,65,SSH_BRUTE_FORCE
2026-01-13T15:08:46.635919+00:00,10.232.71.26,10.232.71.48,39090,22,0x0010,73,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636000+00:00,10.232.71.26,10.232.71.48,39090,22,0x0018,74,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636087+00:00,10.232.71.26,10.232.71.48,39096,22,0x0002,75,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636334+00:00,10.232.71.48,10.232.71.26,22,39096,0x0012,66,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636434+00:00,10.232.71.26,10.232.71.48,39096,22,0x0010,76,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636564+00:00,10.232.71.48,10.232.71.26,22,39090,0x0018,67,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636694+00:00,10.232.71.26,10.232.71.48,39096,22,0x0018,77,SSH_BRUTE_FORCE
2026-01-13T15:08:46.636956+00:00,10.232.71.48,10.232.71.26,22,39096,0x0010,68,SSH_BRUTE_FORCE
2026-01-13T15:08:46.637082+00:00,10.232.71.26,10.232.71.48,39090,22,0x0018,78,SSH_BRUTE_FORCE
2026-01-13T15:08:46.637601+00:00,10.232.71.48,10.232.71.26,22,39090,0x0018,69,SSH_BRUTE_FORCE
2026-01-13T15:08:46.637715+00:00,10.232.71.26,10.232.71.48,39090,22,0x0018,79,SSH_BRUTE_FORCE
2026-01-13T15:08:46.637813+00:00,10.232.71.48,10.232.71.26,22,39096,0x0018,70,SSH_BRUTE_FORCE
