timestamp,src_ip,dst_ip,ip_len,ttl,src_port,dst_port,tcp_seq,packet_count,label
2026-01-13T18:11:35.958807+00:00,10.232.71.26,10.232.71.48,40,64,2302,80,0,348,NORMAL
2026-01-13T18:11:35.958862+00:00,10.232.71.26,10.232.71.48,40,64,2303,80,0,348,NORMAL
2026-01-13T18:11:35.959040+00:00,10.232.71.26,10.232.71.48,40,64,2304,80,0,348,NORMAL
2026-01-13T18:11:35.959177+00:00,10.232.71.26,10.232.71.48,40,64,2305,80,0,347,NORMAL
2026-01-13T18:11:35.959243+00:00,10.232.71.26,10.232.71.48,40,64,2306,80,0,347,NORMAL
2026-01-13T18:11:35.959299+00:00,10.232.71.26,10.232.71.48,40,64,2307,80,0,347,NORMAL
2026-01-13T18:11:35.959358+00:00,10.232.71.26,10.232.71.48,40,64,2308,80,0,346,NORMAL
2026-01-13T18:11:35.959652+00:00,10.232.71.26,10.232.71.48,40,64,2309,80,0,346,NORMAL
2026-01-13T18:11:35.960072+00:00,10.232.71.26,10.232.71.48,40,64,2310,80,0,346,NORMAL
2026-01-13T18:11:35.960446+00:00,10.232.71.26,10.232.71.48,40,64,2311,80,0,346,NORMAL
2026-01-13T18:11:35.960818+00:00,10.232.71.26,10.232.71.48,40,64,2312,80,0,345,NORMAL
2026-01-13T18:11:35.961186+00:00,10.232.71.26,10.232.71.48,40,64,2313,80,0,345,NORMAL
2026-01-13T18:11:35.962534+00:00,10.232.71.26,10.232.71.48,40,64,2314,80,0,345,NORMAL
2026-01-13T18:11:35.962662+00:00,10.232.71.26,10.232.71.48,40,64,2315,80,0,346,NORMAL
2026-01-13T18:11:35.962735+00:00,10.232.71.26,10.232.71.48,40,64,2316,80,0,345,NORMAL
2026-01-13T18:11:35.962801+00:00,10.232.71.26,10.232.71.48,40,64,2317,80,0,345,NORMAL
2026-01-13T18:11:35.962864+00:00,10.232.71.26,10.232.71.48,40,64,2318,80,0,344,NORMAL
2026-01-13T18:11:35.962945+00:00,10.232.71.26,10.232.71.48,40,64,2319,80,0,343,NORMAL
2026-01-13T18:11:35.963011+00:00,10.232.71.26,10.232.71.48,40,64,2320,80,0,343,NORMAL
2026-01-13T18:11:35.963076+00:00,10.232.71.26,10.232.71.48,40,64,2321,80,0,343,NORMAL
2026-01-13T18:11:35.963681+00:00,10.232.71.26,10.232.71.48,40,64,2322,80,0,342,NORMAL
2026-01-13T18:11:35.963780+00:00,10.232.71.26,10.232.71.48,40,64,2323,80,0,343,NORMAL
2026-01-13T18:11:35.964517+00:00,10.232.71.26,10.232.71.48,40,64,2324,80,0,343,NORMAL
2026-01-13T18:11:35.965019+00:00,10.232.71.26,10.232.71.48,40,64,2325,80,0,342,NORMAL
2026-01-13T18:11:35.965206+00:00,10.232.71.26,10.232.71.48,40,64,2326,80,0,342,NORMAL
2026-01-13T18:11:35.967485+00:00,10.232.71.26,10.232.71.48,40,64,2327,80,0,342,NORMAL
2026-01-13T18:11:35.968918+00:00,10.232.71.26,10.232.71.48,40,64,2328,80,0,343,NORMAL
2026-01-13T18:11:35.969491+00:00,10.232.71.26,10.232.71.48,40,64,2329,80,0,343,NORMAL
2026-01-13T18:11:35.970139+00:00,10.232.71.26,10.232.71.48,40,64,2330,80,0,342,NORMAL
2026-01-13T18:11:35.970228+00:00,10.232.71.26,10.232.71.48,40,64,2331,80,0,341,NORMAL
2026-01-13T18:11:35.970296+00:00,10.232.71.26,10.232.71.48,40,64,2332,80,0,341,NORMAL
2026-01-13T18:11:35.970357+00:00,10.232.71.26,10.232.71.48,40,64,2333,80,0,340,NORMAL
2026-01-13T18:11:35.970420+00:00,10.232.71.26,10.232.71.48,40,64,2334,80,0,339,NORMAL
2026-01-13T18:11:35.970474+00:00,10.232.71.26,10.232.71.48,40,64,2335,80,0,340,NORMAL
2026-01-13T18:11:35.971209+00:00,10.232.71.26,10.232.71.48,40,64,2336,80,0,340,NORMAL
2026-01-13T18:11:35.971306+00:00,10.232.71.26,10.232.71.48,40,64,2337,80,0,340,NORMAL
2026-01-13T18:11:35.971365+00:00,10.232.71.26,10.232.71.48,40,64,2338,80,0,340,NORMAL
2026-01-13T18:11:35.971426+00:00,10.232.71.26,10.232.71.48,40,64,2339,80,0,339,NORMAL
2026-01-13T18:11:35.972177+00:00,10.232.71.26,10.232.71.48,40,64,2340,80,0,339,NORMAL
2026-01-13T18:11:35.972290+00:00,10.232.71.26,10.232.71.48,40,64,2341,80,0,339,NORMAL
2026-01-13T18:11:35.972358+00:00,10.232.71.26,10.232.71.48,40,64,2342,80,0,338,NORMAL
2026-01-13T18:11:35.972419+00:00,10.232.71.26,10.232.71.48,40,64,2343,80,0,339,NORMAL
2026-01-13T18:11:35.973528+00:00,10.232.71.26,10.232.71.48,40,64,2344,80,0,338,NORMAL
2026-01-13T18:11:35.973672+00:00,10.232.71.26,10.232.71.48,40,64,2345,80,0,338,NORMAL
2026-01-13T18:11:35.973731+00:00,10.232.71.26,10.232.71.48,40,64,2346,80,0,338,NORMAL
2026-01-13T18:11:35.973788+00:00,10.232.71.26,10.232.71.48,40,64,2347,80,0,338,NORMAL
2026-01-13T18:11:35.973843+00:00,10.232.71.26,10.232.71.48,40,64,2348,80,0,338,NORMAL
2026-01-13T18:11:35.973897+00:00,10.232.71.26,10.232.71.48,40,64,2349,80,0,338,NORMAL
2026-01-13T18:11:35.973950+00:00,10.232.71.26,10.232.71.48,40,64,2350,80,0,338,NORMAL
2026-01-13T18:11:36.441913+00:00,10.232.71.26,10.232.71.48,40,64,2351,80,0,338,NORMAL
2026-01-13T18:11:36.442033+00:00,10.232.71.26,10.232.71.48,40,64,2352,80,0,337,NORMAL
2026-01-13T18:11:36.442095+00:00,10.232.71.26,10.232.71.48,40,64,2353,80,0,338,NORMAL
2026-01-13T18:11:36.442167+00:00,10.232.71.26,10.232.71.48,40,64,2354,80,0,338,NORMAL
2026-01-13T18:11:36.442231+00:00,10.232.71.26,10.232.71.48,40,64,2355,80,0,338,NORMAL
2026-01-13T18:11:36.442288+00:00,10.232.71.26,10.232.71.48,40,64,2356,80,0,337,NORMAL
2026-01-13T18:11:36.443070+00:00,10.232.71.26,10.232.71.48,40,64,2357,80,0,337,NORMAL
2026-01-13T18:11:36.443170+00:00,10.232.71.26,10.232.71.48,40,64,2358,80,0,337,NORMAL
2026-01-13T18:11:36.443247+00:00,10.232.71.26,10.232.71.48,40,64,2359,80,0,337,NORMAL
2026-01-13T18:11:36.443316+00:00,10.232.71.26,10.232.71.48,40,64,2360,80,0,336,NORMAL
2026-01-13T18:11:36.443587+00:00,10.232.71.26,10.232.71.48,40,64,2361,80,0,336,NORMAL
2026-01-13T18:11:36.443660+00:00,10.232.71.26,10.232.71.48,40,64,2362,80,0,336,NORMAL
2026-01-13T18:11:36.444662+00:00,10.232.71.26,10.232.71.48,40,64,2363,80,0,335,NORMAL
2026-01-13T18:11:36.444918+00:00,10.232.71.26,10.232.71.48,40,64,2364,80,0,335,NORMAL
2026-01-13T18:11:36.445208+00:00,10.232.71.26,10.232.71.48,40,64,2365,80,0,334,NORMAL
2026-01-13T18:11:36.445295+00:00,10.232.71.26,10.232.71.48,40,64,2366,80,0,334,NORMAL
2026-01-13T18:11:36.445362+00:00,10.232.71.26,10.232.71.48,40,64,2367,80,0,334,NORMAL
2026-01-13T18:11:36.445498+00:00,10.232.71.26,10.232.71.48,40,64,2368,80,0,334,NORMAL
2026-01-13T18:11:36.445620+00:00,10.232.71.26,10.232.71.48,40,64,2369,80,0,334,NORMAL
2026-01-13T18:11:36.445741+00:00,10.232.71.26,10.232.71.48,40,64,2370,80,0,334,NORMAL
2026-01-13T18:11:36.445856+00:00,10.232.71.26,10.232.71.48,40,64,2371,80,0,334,NORMAL
2026-01-13T18:11:36.445923+00:00,10.232.71.26,10.232.71.48,40,64,2372,80,0,334,NORMAL
2026-01-13T18:11:36.445984+00:00,10.232.71.26,10.232.71.48,40,64,2373,80,0,333,NORMAL
2026-01-13T18:11:36.446044+00:00,10.232.71.26,10.232.71.48,40,64,2374,80,0,333,NORMAL
2026-01-13T18:11:36.446113+00:00,10.232.71.26,10.232.71.48,40,64,2375,80,0,333,NORMAL
2026-01-13T18:11:36.449279+00:00,10.232.71.26,10.232.71.48,40,64,2376,80,0,332,NORMAL
2026-01-13T18:11:36.449445+00:00,10.232.71.26,10.232.71.48,40,64,2377,80,0,332,NORMAL
2026-01-13T18:11:36.449528+00:00,10.232.71.26,10.232.71.48,40,64,2378,80,0,332,NORMAL
2026-01-13T18:11:36.449589+00:00,10.232.71.26,10.232.71.48,40,64,2379,80,0,332,NORMAL
2026-01-13T18:11:36.449747+00:00,10.232.71.26,10.232.71.48,40,64,2380,80,0,331,NORMAL
2026-01-13T18:11:36.450067+00:00,10.232.71.26,10.232.71.48,40,64,2381,80,0,331,NORMAL
2026-01-13T18:11:36.450348+00:00,10.232.71.26,10.232.71.48,40,64,2382,80,0,331,NORMAL
2026-01-13T18:11:36.450432+00:00,10.232.71.26,10.232.71.48,40,64,2383,80,0,331,NORMAL
2026-01-13T18:11:36.450864+00:00,10.232.71.26,10.232.71.48,40,64,2384,80,0,331,NORMAL
2026-01-13T18:11:36.450965+00:00,10.232.71.26,10.232.71.48,40,64,2385,80,0,331,NORMAL
2026-01-13T18:11:36.451775+00:00,10.232.71.26,10.232.71.48,40,64,2386,80,0,331,NORMAL
2026-01-13T18:11:36.451871+00:00,10.232.71.26,10.232.71.48,40,64,2387,80,0,331,NORMAL
2026-01-13T18:11:36.451935+00:00,10.232.71.26,10.232.71.48,40,64,2388,80,0,331,NORMAL
2026-01-13T18:11:36.451990+00:00,10.232.71.26,10.232.71.48,40,64,2389,80,0,331,NORMAL
2026-01-13T18:11:36.452045+00:00,10.232.71.26,10.232.71.48,40,64,2390,80,0,330,NORMAL
2026-01-13T18:11:36.452106+00:00,10.232.71.26,10.232.71.48,40,64,2391,80,0,330,NORMAL
2026-01-13T18:11:36.452173+00:00,10.232.71.26,10.232.71.48,40,64,2392,80,0,330,NORMAL
2026-01-13T18:11:36.452879+00:00,10.232.71.26,10.232.71.48,40,64,2393,80,0,330,NORMAL
2026-01-13T18:11:36.452966+00:00,10.232.71.26,10.232.71.48,40,64,2394,80,0,330,NORMAL
2026-01-13T18:11:36.453030+00:00,10.232.71.26,10.232.71.48,40,64,2395,80,0,330,NORMAL
2026-01-13T18:11:36.453084+00:00,10.232.71.26,10.232.71.48,40,64,2396,80,0,330,NORMAL
2026-01-13T18:11:36.453162+00:00,10.232.71.26,10.232.71.48,40,64,2397,80,0,331,NORMAL
2026-01-13T18:11:36.453807+00:00,10.232.71.26,10.232.71.48,40,64,2398,80,0,331,NORMAL
2026-01-13T18:11:36.453892+00:00,10.232.71.26,10.232.71.48,40,64,2399,80,0,330,NORMAL
2026-01-13T18:11:36.453964+00:00,10.232.71.26,10.232.71.48,40,64,2400,80,0,330,NORMAL
2026-01-13T18:11:36.454023+00:00,10.232.71.26,10.232.71.48,40,64,2401,80,0,330,NORMAL
2026-01-13T18:11:36.454087+00:00,10.232.71.26,10.232.71.48,40,64,2402,80,0,330,NORMAL
2026-01-13T18:11:36.454176+00:00,10.232.71.26,10.232.71.48,40,64,2403,80,0,330,NORMAL
2026-01-13T18:11:36.454237+00:00,10.232.71.26,10.232.71.48,40,64,2404,80,0,330,NORMAL
2026-01-13T18:11:36.454773+00:00,10.232.71.26,10.232.71.48,40,64,2405,80,0,330,NORMAL
2026-01-13T18:11:36.454957+00:00,10.232.71.26,10.232.71.48,40,64,2406,80,0,330,NORMAL
2026-01-13T18:11:36.455151+00:00,10.232.71.26,10.232.71.48,40,64,2407,80,0,330,NORMAL
2026-01-13T18:11:36.455399+00:00,10.232.71.26,10.232.71.48,40,64,2408,80,0,330,NORMAL
2026-01-13T18:11:36.455472+00:00,10.232.71.26,10.232.71.48,40,64,2409,80,0,329,NORMAL
2026-01-13T18:11:36.455542+00:00,10.232.71.26,10.232.71.48,40,64,2410,80,0,328,NORMAL
2026-01-13T18:11:36.455597+00:00,10.232.71.26,10.232.71.48,40,64,2411,80,0,327,NORMAL
2026-01-13T18:11:36.455652+00:00,10.232.71.26,10.232.71.48,40,64,2412,80,0,328,NORMAL
2026-01-13T18:11:36.455723+00:00,10.232.71.26,10.232.71.48,40,64,2413,80,0,327,NORMAL
2026-01-13T18:11:36.455777+00:00,10.232.71.26,10.232.71.48,40,64,2414,80,0,328,NORMAL
2026-01-13T18:11:36.455829+00:00,10.232.71.26,10.232.71.48,40,64,2415,80,0,328,NORMAL
2026-01-13T18:11:36.455886+00:00,10.232.71.26,10.232.71.48,40,64,2416,80,0,327,NORMAL
2026-01-13T18:11:36.455934+00:00,10.232.71.26,10.232.71.48,40,64,2417,80,0,328,NORMAL
2026-01-13T18:11:36.455984+00:00,10.232.71.26,10.232.71.48,40,64,2418,80,0,327,NORMAL
2026-01-13T18:11:36.457265+00:00,10.232.71.26,10.232.71.48,40,64,2419,80,0,327,NORMAL
2026-01-13T18:11:36.457658+00:00,10.232.71.26,10.232.71.48,40,64,2420,80,0,327,NORMAL
2026-01-13T18:11:36.457898+00:00,10.232.71.26,10.232.71.48,40,64,2421,80,0,328,NORMAL
2026-01-13T18:11:36.457970+00:00,10.232.71.26,10.232.71.48,40,64,2422,80,0,328,NORMAL
2026-01-13T18:11:36.458279+00:00,10.232.71.26,10.232.71.48,40,64,2423,80,0,328,NORMAL
2026-01-13T18:11:36.458621+00:00,10.232.71.26,10.232.71.48,40,64,2424,80,0,327,NORMAL
2026-01-13T18:11:36.458700+00:00,10.232.71.26,10.232.71.48,40,64,2425,80,0,327,NORMAL
2026-01-13T18:11:36.458767+00:00,10.232.71.26,10.232.71.48,40,64,2426,80,0,327,NORMAL
2026-01-13T18:11:36.458825+00:00,10.232.71.26,10.232.71.48,40,64,2427,80,0,327,NORMAL
2026-01-13T18:11:36.458881+00:00,10.232.71.26,10.232.71.48,40,64,2428,80,0,327,NORMAL
2026-01-13T18:11:36.458944+00:00,10.232.71.26,10.232.71.48,40,64,2429,80,0,327,NORMAL
2026-01-13T18:11:36.458999+00:00,10.232.71.26,10.232.71.48,40,64,2430,80,0,327,NORMAL
2026-01-13T18:11:36.459053+00:00,10.232.71.26,10.232.71.48,40,64,2431,80,0,327,NORMAL
2026-01-13T18:11:36.459119+00:00,10.232.71.26,10.232.71.48,40,64,2432,80,0,327,NORMAL
2026-01-13T18:11:36.459180+00:00,10.232.71.26,10.232.71.48,40,64,2433,80,0,327,NORMAL
2026-01-13T18:11:36.459239+00:00,10.232.71.26,10.232.71.48,40,64,2434,80,0,328,NORMAL
2026-01-13T18:11:36.459299+00:00,10.232.71.26,10.232.71.48,40,64,2435,80,0,328,NORMAL
2026-01-13T18:11:36.459804+00:00,10.232.71.26,10.232.71.48,40,64,2436,80,0,327,NORMAL
2026-01-13T18:11:36.460327+00:00,10.232.71.26,10.232.71.48,40,64,2437,80,0,328,NORMAL
2026-01-13T18:11:36.460510+00:00,10.232.71.26,10.232.71.48,40,64,2438,80,0,327,NORMAL
2026-01-13T18:11:36.460691+00:00,10.232.71.26,10.232.71.48,40,64,2439,80,0,328,NORMAL
2026-01-13T18:11:36.460755+00:00,10.232.71.26,10.232.71.48,40,64,2440,80,0,329,NORMAL
2026-01-13T18:11:36.460813+00:00,10.232.71.26,10.232.71.48,40,64,2441,80,0,330,NORMAL
2026-01-13T18:11:36.460868+00:00,10.232.71.26,10.232.71.48,40,64,2442,80,0,330,NORMAL
2026-01-13T18:11:36.460922+00:00,10.232.71.26,10.232.71.48,40,64,2443,80,0,330,NORMAL
2026-01-13T18:11:36.467393+00:00,10.232.71.26,10.232.71.48,40,64,2444,80,0,330,NORMAL
2026-01-13T18:11:36.467658+00:00,10.232.71.26,10.232.71.48,40,64,2445,80,0,331,NORMAL
2026-01-13T18:11:36.467743+00:00,10.232.71.26,10.232.71.48,40,64,2446,80,0,331,NORMAL
2026-01-13T18:11:36.467811+00:00,10.232.71.26,10.232.71.48,40,64,2447,80,0,331,NORMAL
2026-01-13T18:11:36.467880+00:00,10.232.71.26,10.232.71.48,40,64,2448,80,0,331,NORMAL
2026-01-13T18:11:36.467945+00:00,10.232.71.26,10.232.71.48,40,64,2449,80,0,330,NORMAL
2026-01-13T18:11:36.468003+00:00,10.232.71.26,10.232.71.48,40,64,2450,80,0,330,NORMAL
2026-01-13T18:11:36.468118+00:00,10.232.71.26,10.232.71.48,40,64,2451,80,0,331,NORMAL
2026-01-13T18:11:36.468224+00:00,10.232.71.26,10.232.71.48,40,64,2452,80,0,330,NORMAL
2026-01-13T18:11:36.468282+00:00,10.232.71.26,10.232.71.48,40,64,2453,80,0,330,NORMAL
2026-01-13T18:11:36.468340+00:00,10.232.71.26,10.232.71.48,40,64,2454,80,0,330,NORMAL
2026-01-13T18:11:36.468397+00:00,10.232.71.26,10.232.71.48,40,64,2455,80,0,330,NORMAL
2026-01-13T18:11:36.468453+00:00,10.232.71.26,10.232.71.48,40,64,2456,80,0,329,NORMAL
2026-01-13T18:11:36.468511+00:00,10.232.71.26,10.232.71.48,40,64,2457,80,0,330,NORMAL
2026-01-13T18:11:36.468566+00:00,10.232.71.26,10.232.71.48,40,64,2458,80,0,328,NORMAL
2026-01-13T18:11:36.468619+00:00,10.232.71.26,10.232.71.48,40,64,2459,80,0,328,NORMAL
2026-01-13T18:11:36.468692+00:00,10.232.71.26,10.232.71.48,40,64,2460,80,0,328,NORMAL
2026-01-13T18:11:36.468745+00:00,10.232.71.26,10.232.71.48,40,64,2461,80,0,329,NORMAL
2026-01-13T18:11:36.468797+00:00,10.232.71.26,10.232.71.48,40,64,2462,80,0,329,NORMAL
2026-01-13T18:11:36.468854+00:00,10.232.71.26,10.232.71.48,40,64,2463,80,0,329,NORMAL
2026-01-13T18:11:36.468933+00:00,10.232.71.26,10.232.71.48,40,64,2464,80,0,328,NORMAL
2026-01-13T18:11:36.468995+00:00,10.232.71.26,10.232.71.48,40,64,2465,80,0,328,NORMAL
2026-01-13T18:11:36.469078+00:00,10.232.71.26,10.232.71.48,40,64,2466,80,0,327,NORMAL
2026-01-13T18:11:36.469151+00:00,10.232.71.26,10.232.71.48,40,64,2467,80,0,327,NORMAL
2026-01-13T18:11:36.469219+00:00,10.232.71.26,10.232.71.48,40,64,2468,80,0,327,NORMAL
2026-01-13T18:11:36.469281+00:00,10.232.71.26,10.232.71.48,40,64,2469,80,0,326,NORMAL
2026-01-13T18:11:36.469338+00:00,10.232.71.26,10.232.71.48,40,64,2470,80,0,326,NORMAL
2026-01-13T18:11:36.469401+00:00,10.232.71.26,10.232.71.48,40,64,2471,80,0,326,NORMAL
2026-01-13T18:11:36.469467+00:00,10.232.71.26,10.232.71.48,40,64,2472,80,0,326,NORMAL
2026-01-13T18:11:36.469530+00:00,10.232.71.26,10.232.71.48,40,64,2473,80,0,327,NORMAL
2026-01-13T18:11:36.469591+00:00,10.232.71.26,10.232.71.48,40,64,2474,80,0,328,NORMAL
2026-01-13T18:11:36.469651+00:00,10.232.71.26,10.232.71.48,40,64,2475,80,0,327,NORMAL
2026-01-13T18:11:36.469708+00:00,10.232.71.26,10.232.71.48,40,64,2476,80,0,327,NORMAL
2026-01-13T18:11:36.469769+00:00,10.232.71.26,10.232.71.48,40,64,2477,80,0,327,NORMAL
2026-01-13T18:11:36.469824+00:00,10.232.71.26,10.232.71.48,40,64,2478,80,0,326,NORMAL
2026-01-13T18:11:36.469881+00:00,10.232.71.26,10.232.71.48,40,64,2479,80,0,327,NORMAL
2026-01-13T18:11:36.469961+00:00,10.232.71.26,10.232.71.48,40,64,2480,80,0,327,NORMAL
2026-01-13T18:11:36.470018+00:00,10.232.71.26,10.232.71.48,40,64,2481,80,0,327,NORMAL
2026-01-13T18:11:36.470073+00:00,10.232.71.26,10.232.71.48,40,64,2482,80,0,328,NORMAL
2026-01-13T18:11:36.471404+00:00,10.232.71.26,10.232.71.48,40,64,2483,80,0,327,NORMAL
2026-01-13T18:11:36.472239+00:00,10.232.71.26,10.232.71.48,40,64,2484,80,0,328,NORMAL
2026-01-13T18:11:36.472579+00:00,10.232.71.26,10.232.71.48,40,64,2485,80,0,327,NORMAL
2026-01-13T18:11:36.472805+00:00,10.232.71.26,10.232.71.48,40,64,2486,80,0,327,NORMAL
2026-01-13T18:11:36.472874+00:00,10.232.71.26,10.232.71.48,40,64,2487,80,0,327,NORMAL
2026-01-13T18:11:36.472934+00:00,10.232.71.26,10.232.71.48,40,64,2488,80,0,327,NORMAL
2026-01-13T18:11:36.472992+00:00,10.232.71.26,10.232.71.48,40,64,2489,80,0,327,NORMAL
2026-01-13T18:11:36.473048+00:00,10.232.71.26,10.232.71.48,40,64,2490,80,0,327,NORMAL
2026-01-13T18:11:36.473110+00:00,10.232.71.26,10.232.71.48,40,64,2491,80,0,328,NORMAL
2026-01-13T18:11:36.473170+00:00,10.232.71.26,10.232.71.48,40,64,2492,80,0,328,NORMAL
2026-01-13T18:11:36.473235+00:00,10.232.71.26,10.232.71.48,40,64,2493,80,0,328,NORMAL
2026-01-13T18:11:36.473869+00:00,10.232.71.26,10.232.71.48,40,64,2494,80,0,328,NORMAL
2026-01-13T18:11:36.474201+00:00,10.232.71.26,10.232.71.48,40,64,2495,80,0,328,NORMAL
2026-01-13T18:11:36.474574+00:00,10.232.71.26,10.232.71.48,40,64,2496,80,0,327,NORMAL
2026-01-13T18:11:36.474661+00:00,10.232.71.26,10.232.71.48,40,64,2497,80,0,327,NORMAL
2026-01-13T18:11:36.474723+00:00,10.232.71.26,10.232.71.48,40,64,2498,80,0,327,NORMAL
2026-01-13T18:11:36.474781+00:00,10.232.71.26,10.232.71.48,40,64,2499,80,0,327,NORMAL
2026-01-13T18:11:36.474837+00:00,10.232.71.26,10.232.71.48,40,64,2500,80,0,327,NORMAL
2026-01-13T18:11:36.474891+00:00,10.232.71.26,10.232.71.48,40,64,2501,80,0,327,NORMAL
2026-01-13T18:11:36.474955+00:00,10.232.71.26,10.232.71.48,40,64,2502,80,0,327,NORMAL
2026-01-13T18:11:36.475010+00:00,10.232.71.26,10.232.71.48,40,64,2503,80,0,327,NORMAL
2026-01-13T18:11:36.476517+00:00,10.232.71.26,10.232.71.48,40,64,2504,80,0,327,NORMAL
2026-01-13T18:11:36.477110+00:00,10.232.71.26,10.232.71.48,40,64,2505,80,0,328,NORMAL
2026-01-13T18:11:36.477325+00:00,10.232.71.26,10.232.71.48,40,64,2506,80,0,328,NORMAL
2026-01-13T18:11:36.477405+00:00,10.232.71.26,10.232.71.48,40,64,2507,80,0,328,NORMAL
2026-01-13T18:11:36.477469+00:00,10.232.71.26,10.232.71.48,40,64,2508,80,0,328,NORMAL
2026-01-13T18:11:36.478021+00:00,10.232.71.26,10.232.71.48,40,64,2509,80,0,328,NORMAL
2026-01-13T18:11:36.478227+00:00,10.232.71.26,10.232.71.48,40,64,2510,80,0,328,NORMAL
2026-01-13T18:11:36.478300+00:00,10.232.71.26,10.232.71.48,40,64,2511,80,0,328,NORMAL
2026-01-13T18:11:36.478357+00:00,10.232.71.26,10.232.71.48,40,64,2512,80,0,328,NORMAL
2026-01-13T18:11:36.478411+00:00,10.232.71.26,10.232.71.48,40,64,2513,80,0,328,NORMAL
2026-01-13T18:11:36.478465+00:00,10.232.71.26,10.232.71.48,40,64,2514,80,0,329,NORMAL
2026-01-13T18:11:36.478522+00:00,10.232.71.26,10.232.71.48,40,64,2515,80,0,329,NORMAL
2026-01-13T18:11:36.478586+00:00,10.232.71.26,10.232.71.48,40,64,2516,80,0,329,NORMAL
2026-01-13T18:11:36.478641+00:00,10.232.71.26,10.232.71.48,40,64,2517,80,0,329,NORMAL
2026-01-13T18:11:36.478697+00:00,10.232.71.26,10.232.71.48,40,64,2518,80,0,329,NORMAL
2026-01-13T18:11:36.478749+00:00,10.232.71.26,10.232.71.48,40,64,2519,80,0,330,NORMAL
2026-01-13T18:11:36.478802+00:00,10.232.71.26,10.232.71.48,40,64,2520,80,0,329,NORMAL
2026-01-13T18:11:36.478863+00:00,10.232.71.26,10.232.71.48,40,64,2521,80,0,330,NORMAL
2026-01-13T18:11:36.478918+00:00,10.232.71.26,10.232.71.48,40,64,2522,80,0,330,NORMAL
2026-01-13T18:11:36.478973+00:00,10.232.71.26,10.232.71.48,40,64,2523,80,0,329,NORMAL
2026-01-13T18:11:36.479033+00:00,10.232.71.26,10.232.71.48,40,64,2524,80,0,329,NORMAL
2026-01-13T18:11:36.479087+00:00,10.232.71.26,10.232.71.48,40,64,2525,80,0,330,NORMAL
2026-01-13T18:11:36.479153+00:00,10.232.71.26,10.232.71.48,40,64,2526,80,0,330,NORMAL
2026-01-13T18:11:36.480890+00:00,10.232.71.26,10.232.71.48,40,64,2527,80,0,329,NORMAL
2026-01-13T18:11:36.481218+00:00,10.232.71.26,10.232.71.48,40,64,2528,80,0,330,NORMAL
2026-01-13T18:11:36.481300+00:00,10.232.71.26,10.232.71.48,40,64,2529,80,0,329,NORMAL
2026-01-13T18:11:36.481369+00:00,10.232.71.26,10.232.71.48,40,64,2530,80,0,329,NORMAL
2026-01-13T18:11:36.954007+00:00,10.232.71.26,10.232.71.48,40,64,2531,80,0,330,NORMAL
2026-01-13T18:11:36.954189+00:00,10.232.71.26,10.232.71.48,40,64,2532,80,0,330,NORMAL
2026-01-13T18:11:36.954262+00:00,10.232.71.26,10.232.71.48,40,64,2533,80,0,330,NORMAL
2026-01-13T18:11:36.954334+00:00,10.232.71.26,10.232.71.48,40,64,2534,80,0,330,NORMAL
2026-01-13T18:11:36.954389+00:00,10.232.71.26,10.232.71.48,40,64,2535,80,0,330,NORMAL
2026-01-13T18:11:36.954442+00:00,10.232.71.26,10.232.71.48,40,64,2536,80,0,331,NORMAL
2026-01-13T18:11:36.954492+00:00,10.232.71.26,10.232.71.48,40,64,2537,80,0,332,NORMAL
2026-01-13T18:11:36.954548+00:00,10.232.71.26,10.232.71.48,40,64,2538,80,0,332,NORMAL
2026-01-13T18:11:36.954598+00:00,10.232.71.26,10.232.71.48,40,64,2539,80,0,332,NORMAL
2026-01-13T18:11:36.954653+00:00,10.232.71.26,10.232.71.48,40,64,2540,80,0,332,NORMAL
2026-01-13T18:11:36.954709+00:00,10.232.71.26,10.232.71.48,40,64,2541,80,0,332,NORMAL
2026-01-13T18:11:36.954763+00:00,10.232.71.26,10.232.71.48,40,64,2542,80,0,332,NORMAL
2026-01-13T18:11:36.954933+00:00,10.232.71.26,10.232.71.48,40,64,2543,80,0,333,NORMAL
2026-01-13T18:11:36.954996+00:00,10.232.71.26,10.232.71.48,40,64,2544,80,0,333,NORMAL
2026-01-13T18:11:36.955066+00:00,10.232.71.26,10.232.71.48,40,64,2545,80,0,333,NORMAL
2026-01-13T18:11:36.955242+00:00,10.232.71.26,10.232.71.48,40,64,2546,80,0,333,NORMAL
2026-01-13T18:11:36.955312+00:00,10.232.71.26,10.232.71.48,40,64,2547,80,0,333,NORMAL
2026-01-13T18:11:36.955374+00:00,10.232.71.26,10.232.71.48,40,64,2548,80,0,333,NORMAL
2026-01-13T18:11:36.955468+00:00,10.232.71.26,10.232.71.48,40,64,2549,80,0,333,NORMAL
2026-01-13T18:11:36.955565+00:00,10.232.71.26,10.232.71.48,40,64,2550,80,0,332,NORMAL
2026-01-13T18:11:36.956123+00:00,10.232.71.26,10.232.71.48,40,64,2551,80,0,333,NORMAL
2026-01-13T18:11:36.956202+00:00,10.232.71.26,10.232.71.48,40,64,2552,80,0,333,NORMAL
2026-01-13T18:11:36.956287+00:00,10.232.71.26,10.232.71.48,40,64,2553,80,0,333,NORMAL
2026-01-13T18:11:36.956361+00:00,10.232.71.26,10.232.71.48,40,64,2554,80,0,333,NORMAL
