timestamp,src_ip,dst_ip,ip_len,ttl,src_port,dst_port,tcp_seq,unique_port_count,label
2026-01-13T18:42:19.083572+00:00,,,,,80,47088,1,9,NORMAL
2026-01-13T18:42:19.083664+00:00,,,,,80,47088,186,9,NORMAL
2026-01-13T18:42:19.083748+00:00,,,,,80,47088,1,9,NORMAL
2026-01-13T18:42:19.083830+00:00,,,,,80,47088,186,9,NORMAL
2026-01-13T18:42:19.083911+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084012+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084111+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084202+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084289+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084376+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084460+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084550+00:00,,,,,47088,80,89,9,NORMAL
2026-01-13T18:42:19.084629+00:00,185.125.190.18,10.232.71.26,52,52,80,50658,191,1,NORMAL
2026-01-13T18:42:19.084718+00:00,185.125.190.18,10.232.71.26,52,51,80,50658,191,1,NORMAL
2026-01-13T18:42:19.084804+00:00,10.232.71.26,185.125.190.18,40,64,50658,80,90,1,NORMAL
2026-01-13T18:42:19.084886+00:00,10.232.71.26,185.125.190.18,40,64,50658,80,90,1,NORMAL
2026-01-13T18:42:19.084974+00:00,,,,,36188,443,153040,9,NORMAL
2026-01-13T18:42:19.085062+00:00,,,,,36188,443,154382,9,NORMAL
2026-01-13T18:42:19.085160+00:00,,,,,36188,443,155724,9,NORMAL
2026-01-13T18:42:19.085253+00:00,,,,,36188,443,157066,9,NORMAL
2026-01-13T18:42:19.085341+00:00,,,,,36188,443,158361,9,NORMAL
2026-01-13T18:42:19.085429+00:00,,,,,36188,443,159703,9,NORMAL
2026-01-13T18:42:19.085516+00:00,,,,,27017,39120,57325,9,NORMAL
2026-01-13T18:42:19.085608+00:00,,,,,39120,27017,1,9,NORMAL
2026-01-13T18:42:19.085699+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.085784+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.085870+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.085953+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.086039+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.086141+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.086236+00:00,,,,,443,36188,17918,10,NORMAL
2026-01-13T18:42:19.086322+00:00,,,,,443,36188,17957,10,NORMAL
2026-01-13T18:42:19.086519+00:00,,,,,36188,443,160488,10,NORMAL
2026-01-13T18:42:19.086619+00:00,,,,,443,36188,17992,10,NORMAL
2026-01-13T18:42:19.086715+00:00,,,,,443,36188,18617,10,NORMAL
2026-01-13T18:42:19.086804+00:00,,,,,443,36188,18766,10,NORMAL
2026-01-13T18:42:19.086891+00:00,,,,,36188,443,160488,10,NORMAL
2026-01-13T18:42:19.086980+00:00,,,,,36188,443,160488,10,NORMAL
2026-01-13T18:42:19.087060+00:00,,,,,443,36188,18797,10,NORMAL
2026-01-13T18:42:19.087113+00:00,,,,,60642,80,0,10,NORMAL
2026-01-13T18:42:19.087166+00:00,,,,,60642,80,0,10,NORMAL
2026-01-13T18:42:19.087212+00:00,,,,,80,60642,0,11,NORMAL
2026-01-13T18:42:19.087259+00:00,,,,,80,60642,0,11,NORMAL
2026-01-13T18:42:19.087309+00:00,,,,,60642,80,1,11,NORMAL
2026-01-13T18:42:19.087356+00:00,,,,,60642,80,1,11,NORMAL
2026-01-13T18:42:19.087403+00:00,,,,,60642,80,1,11,NORMAL
2026-01-13T18:42:19.087452+00:00,,,,,60642,80,1,11,NORMAL
2026-01-13T18:42:19.087502+00:00,,,,,60642,80,1,11,NORMAL
2026-01-13T18:42:19.087558+00:00,,,,,60642,80,1,11,NORMAL
2026-01-13T18:42:19.087607+00:00,,,,,80,60642,1,11,NORMAL
2026-01-13T18:42:19.087653+00:00,,,,,80,60642,190,11,NORMAL
2026-01-13T18:42:19.087699+00:00,,,,,80,60642,1,11,NORMAL
2026-01-13T18:42:19.087745+00:00,,,,,80,60642,190,11,NORMAL
2026-01-13T18:42:19.087792+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.087838+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.087887+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.087939+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.087986+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.088032+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.088078+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.088131+00:00,,,,,60642,80,89,11,NORMAL
2026-01-13T18:42:19.088184+00:00,,,,,80,60642,191,11,NORMAL
2026-01-13T18:42:19.088259+00:00,,,,,80,60642,191,11,NORMAL
2026-01-13T18:42:19.088305+00:00,,,,,60642,80,90,11,NORMAL
2026-01-13T18:42:19.088355+00:00,,,,,60642,80,90,11,NORMAL
2026-01-13T18:42:19.088419+00:00,,,,,58056,80,0,9,NORMAL
2026-01-13T18:42:19.088482+00:00,,,,,58056,80,0,9,NORMAL
2026-01-13T18:42:19.088531+00:00,,,,,80,58056,0,10,NORMAL
2026-01-13T18:42:19.088580+00:00,,,,,80,58056,0,10,NORMAL
2026-01-13T18:42:19.088629+00:00,,,,,58056,80,1,10,NORMAL
2026-01-13T18:42:19.088685+00:00,,,,,58056,80,1,10,NORMAL
2026-01-13T18:42:19.088733+00:00,,,,,58056,80,1,10,NORMAL
2026-01-13T18:42:19.088781+00:00,,,,,58056,80,1,10,NORMAL
2026-01-13T18:42:19.088855+00:00,,,,,58056,80,1,10,NORMAL
2026-01-13T18:42:26.848295+00:00,,,,,58056,80,1,10,NORMAL
2026-01-13T18:42:26.848459+00:00,,,,,80,58056,1,10,NORMAL
2026-01-13T18:42:26.848576+00:00,,,,,80,58056,186,10,NORMAL
2026-01-13T18:42:26.848898+00:00,,,,,80,58056,1,10,NORMAL
2026-01-13T18:42:26.849011+00:00,,,,,80,58056,186,10,NORMAL
2026-01-13T18:42:26.849138+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849241+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849341+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849441+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849535+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849635+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849735+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849834+00:00,,,,,58056,80,89,10,NORMAL
2026-01-13T18:42:26.849934+00:00,,,,,80,58056,187,10,NORMAL
2026-01-13T18:42:26.850033+00:00,,,,,80,58056,187,10,NORMAL
2026-01-13T18:42:26.850151+00:00,,,,,443,44622,3022,10,NORMAL
2026-01-13T18:42:26.850258+00:00,,,,,44622,443,6893,10,NORMAL
2026-01-13T18:42:26.850353+00:00,,,,,44622,443,6928,10,NORMAL
2026-01-13T18:42:26.850453+00:00,,,,,443,44622,3066,10,NORMAL
2026-01-13T18:42:26.850552+00:00,,,,,443,33640,1921,11,NORMAL
2026-01-13T18:42:26.850655+00:00,,,,,33640,443,1793,11,NORMAL
2026-01-13T18:42:26.850756+00:00,,,,,443,33640,1945,11,NORMAL
2026-01-13T18:42:26.850851+00:00,,,,,36188,443,160523,11,NORMAL
2026-01-13T18:42:26.850954+00:00,,,,,36188,443,161865,11,NORMAL
2026-01-13T18:42:26.851058+00:00,,,,,36188,443,163207,11,NORMAL
2026-01-13T18:42:26.851245+00:00,,,,,36188,443,164549,11,NORMAL
2026-01-13T18:42:26.851358+00:00,,,,,36188,443,165856,11,NORMAL
2026-01-13T18:42:26.851460+00:00,,,,,36188,443,167198,11,NORMAL
2026-01-13T18:42:26.851561+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.851666+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.851767+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.851872+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.851974+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.852077+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.852195+00:00,,,,,443,36188,18797,11,NORMAL
2026-01-13T18:42:26.852302+00:00,,,,,443,36188,19259,11,NORMAL
2026-01-13T18:42:26.852405+00:00,,,,,36188,443,167954,11,NORMAL
2026-01-13T18:42:26.852554+00:00,,,,,47100,80,0,6,NORMAL
2026-01-13T18:42:26.852650+00:00,,,,,47100,80,0,6,NORMAL
2026-01-13T18:42:26.852744+00:00,,,,,80,47100,0,7,NORMAL
2026-01-13T18:42:26.852837+00:00,,,,,80,47100,0,7,NORMAL
2026-01-13T18:42:26.852931+00:00,,,,,47100,80,1,7,NORMAL
2026-01-13T18:42:26.853022+00:00,,,,,47100,80,1,7,NORMAL
2026-01-13T18:42:26.853127+00:00,,,,,47100,80,1,7,NORMAL
2026-01-13T18:42:26.853225+00:00,,,,,47100,80,1,7,NORMAL
2026-01-13T18:42:26.853316+00:00,,,,,47100,80,1,7,NORMAL
2026-01-13T18:42:26.853409+00:00,,,,,47100,80,1,7,NORMAL
2026-01-13T18:42:26.853497+00:00,,,,,80,47100,1,7,NORMAL
2026-01-13T18:42:26.853719+00:00,,,,,80,47100,186,7,NORMAL
2026-01-13T18:42:26.853835+00:00,,,,,80,47100,1,7,NORMAL
2026-01-13T18:42:26.853930+00:00,,,,,80,47100,186,7,NORMAL
2026-01-13T18:42:26.854024+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.854126+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.854227+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.855136+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.855277+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.855393+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.855504+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.855606+00:00,,,,,47100,80,89,7,NORMAL
2026-01-13T18:42:26.855704+00:00,,,,,80,47100,187,7,NORMAL
2026-01-13T18:42:26.855803+00:00,,,,,80,47100,187,7,NORMAL
2026-01-13T18:42:26.855899+00:00,,,,,47100,80,90,7,NORMAL
2026-01-13T18:42:26.855993+00:00,,,,,47100,80,90,7,NORMAL
2026-01-13T18:42:26.856139+00:00,,,,,27017,45610,59697,8,NORMAL
2026-01-13T18:42:26.856239+00:00,,,,,45610,27017,1,9,NORMAL
2026-01-13T18:42:26.856328+00:00,,,,,44622,443,6963,9,NORMAL
2026-01-13T18:42:26.856417+00:00,,,,,443,44622,3066,9,NORMAL
2026-01-13T18:42:26.856518+00:00,,,,,27017,36756,58449,9,NORMAL
2026-01-13T18:42:26.856607+00:00,,,,,36756,27017,1,9,NORMAL
2026-01-13T18:42:26.856699+00:00,,,,,57532,443,401,9,NORMAL
2026-01-13T18:42:26.856784+00:00,,,,,47238,443,92012,9,NORMAL
2026-01-13T18:42:26.856867+00:00,,,,,443,47238,6499,10,NORMAL
2026-01-13T18:42:26.856950+00:00,,,,,443,57532,313,11,NORMAL
2026-01-13T18:42:26.857034+00:00,,,,,44622,443,7011,10,NORMAL
2026-01-13T18:42:26.857131+00:00,,,,,443,44622,3066,10,NORMAL
2026-01-13T18:42:26.857228+00:00,,,,,443,44622,3066,9,NORMAL
2026-01-13T18:42:26.857547+00:00,,,,,44622,443,7059,9,NORMAL
2026-01-13T18:42:26.857671+00:00,,,,,44622,443,7094,9,NORMAL
2026-01-13T18:42:26.857800+00:00,,,,,443,44622,3110,9,NORMAL
2026-01-13T18:42:26.858020+00:00,,,,,27017,39120,58449,10,NORMAL
2026-01-13T18:42:26.858294+00:00,,,,,39120,27017,1,10,NORMAL
2026-01-13T18:42:26.858571+00:00,10.232.71.26,10.232.71.48,44,53,48304,993,0,1,NORMAL
2026-01-13T18:42:26.858824+00:00,10.232.71.48,10.232.71.26,40,64,993,48304,1,1,NORMAL
2026-01-13T18:42:26.859112+00:00,10.232.71.26,10.232.71.48,44,46,48304,143,0,2,NORMAL
2026-01-13T18:42:26.859981+00:00,10.232.71.48,10.232.71.26,40,64,143,48304,1,1,NORMAL
2026-01-13T18:42:26.860143+00:00,10.232.71.26,10.232.71.48,44,40,48304,199,0,3,NORMAL
2026-01-13T18:42:26.860268+00:00,10.232.71.48,10.232.71.26,40,64,199,48304,1,1,NORMAL
2026-01-13T18:42:26.860366+00:00,10.232.71.26,10.232.71.48,44,56,48304,53,0,4,NORMAL
2026-01-13T18:42:26.860455+00:00,10.232.71.48,10.232.71.26,40,64,53,48304,1,1,NORMAL
2026-01-13T18:42:26.860540+00:00,10.232.71.26,10.232.71.48,44,58,48304,25,0,5,NORMAL
2026-01-13T18:42:26.860631+00:00,10.232.71.48,10.232.71.26,44,64,25,48304,0,1,NORMAL
2026-01-13T18:42:26.860721+00:00,10.232.71.26,10.232.71.48,44,43,48304,443,0,6,NORMAL
2026-01-13T18:42:26.860811+00:00,10.232.71.48,10.232.71.26,40,64,443,48304,1,1,NORMAL
2026-01-13T18:42:26.860902+00:00,10.232.71.26,10.232.71.48,44,59,48304,110,0,7,NORMAL
2026-01-13T18:42:26.860991+00:00,10.232.71.48,10.232.71.26,40,64,110,48304,1,1,NORMAL
2026-01-13T18:42:26.861080+00:00,10.232.71.26,10.232.71.48,44,51,48304,135,0,8,NORMAL
2026-01-13T18:42:26.861211+00:00,10.232.71.48,10.232.71.26,40,64,135,48304,1,1,NORMAL
2026-01-13T18:42:26.861305+00:00,10.232.71.26,10.232.71.48,44,58,48304,21,0,9,NORMAL
2026-01-13T18:42:26.861394+00:00,10.232.71.48,10.232.71.26,40,64,21,48304,1,1,NORMAL
2026-01-13T18:42:26.861477+00:00,10.232.71.26,10.232.71.48,40,64,48304,25,1,9,NORMAL
2026-01-13T18:42:26.861559+00:00,10.232.71.26,10.232.71.48,44,48,48304,256,0,10,NORMAL
2026-01-13T18:42:26.861639+00:00,10.232.71.48,10.232.71.26,40,64,256,48304,1,1,NORMAL
2026-01-13T18:42:26.861721+00:00,10.232.71.26,10.232.71.48,44,56,48304,111,0,11,NORMAL
2026-01-13T18:42:26.861811+00:00,10.232.71.48,10.232.71.26,40,64,111,48304,1,1,NORMAL
2026-01-13T18:42:26.861895+00:00,10.232.71.26,10.232.71.48,44,37,48304,995,0,12,NORMAL
2026-01-13T18:42:26.861983+00:00,10.232.71.48,10.232.71.26,40,64,995,48304,1,1,NORMAL
2026-01-13T18:42:26.862070+00:00,10.232.71.26,10.232.71.48,44,42,48304,23,0,13,NORMAL
2026-01-13T18:42:26.862167+00:00,10.232.71.48,10.232.71.26,40,64,23,48304,1,1,NORMAL
2026-01-13T18:42:26.862260+00:00,10.232.71.26,10.232.71.48,44,53,48304,80,0,14,NORMAL
2026-01-13T18:42:26.862352+00:00,10.232.71.48,10.232.71.26,44,64,80,48304,0,1,NORMAL
2026-01-13T18:42:26.862439+00:00,10.232.71.26,10.232.71.48,44,49,48304,113,0,15,NORMAL
2026-01-13T18:42:26.862524+00:00,10.232.71.48,10.232.71.26,40,64,113,48304,1,1,NORMAL
2026-01-13T18:42:26.862615+00:00,10.232.71.26,10.232.71.48,44,53,48304,22,0,16,NORMAL
2026-01-13T18:42:26.862700+00:00,10.232.71.48,10.232.71.26,44,64,22,48304,0,1,NORMAL
2026-01-13T18:42:26.862786+00:00,10.232.71.26,10.232.71.48,44,58,48304,445,0,17,NORMAL
2026-01-13T18:42:26.862868+00:00,10.232.71.48,10.232.71.26,40,64,445,48304,1,1,NORMAL
2026-01-13T18:42:26.862989+00:00,10.232.71.26,10.232.71.48,44,39,48304,139,0,18,NORMAL
2026-01-13T18:42:26.863086+00:00,10.232.71.48,10.232.71.26,40,64,139,48304,1,1,NORMAL
2026-01-13T18:42:26.863468+00:00,10.232.71.26,10.232.71.48,44,52,48304,554,0,19,NORMAL
2026-01-13T18:42:26.863863+00:00,10.232.71.48,10.232.71.26,40,64,554,48304,1,1,NORMAL
2026-01-13T18:42:26.864144+00:00,10.232.71.26,10.232.71.48,40,64,48304,80,1,19,NORMAL
2026-01-13T18:42:26.864259+00:00,10.232.71.26,10.232.71.48,40,64,48304,22,1,19,NORMAL
2026-01-13T18:42:26.864519+00:00,10.232.71.26,10.232.71.48,44,43,48304,587,0,20,TCP_PORT_SCAN
2026-01-13T18:42:26.864634+00:00,10.232.71.48,10.232.71.26,40,64,587,48304,1,1,NORMAL
2026-01-13T18:42:26.864728+00:00,10.232.71.26,10.232.71.48,44,46,48304,989,0,21,TCP_PORT_SCAN
2026-01-13T18:42:26.864819+00:00,10.232.71.48,10.232.71.26,40,64,989,48304,1,1,NORMAL
2026-01-13T18:42:26.864909+00:00,10.232.71.26,10.232.71.48,44,49,48304,933,0,22,TCP_PORT_SCAN
2026-01-13T18:42:26.865016+00:00,10.232.71.48,10.232.71.26,40,64,933,48304,1,1,NORMAL
2026-01-13T18:42:26.865129+00:00,10.232.71.26,10.232.71.48,44,48,48304,532,0,23,TCP_PORT_SCAN
2026-01-13T18:42:26.865247+00:00,10.232.71.48,10.232.71.26,40,64,532,48304,1,1,NORMAL
2026-01-13T18:42:26.865339+00:00,10.232.71.26,10.232.71.48,44,38,48304,413,0,24,TCP_PORT_SCAN
2026-01-13T18:42:26.865436+00:00,10.232.71.48,10.232.71.26,40,64,413,48304,1,1,NORMAL
2026-01-13T18:42:26.865528+00:00,10.232.71.26,10.232.71.48,44,43,48304,814,0,25,TCP_PORT_SCAN
2026-01-13T18:42:26.865620+00:00,10.232.71.48,10.232.71.26,40,64,814,48304,1,1,NORMAL
2026-01-13T18:42:26.865712+00:00,10.232.71.26,10.232.71.48,44,50,48304,18,0,26,TCP_PORT_SCAN
2026-01-13T18:42:26.865805+00:00,10.232.71.48,10.232.71.26,40,64,18,48304,1,1,NORMAL
2026-01-13T18:42:26.865896+00:00,10.232.71.26,10.232.71.48,44,53,48304,652,0,27,TCP_PORT_SCAN
2026-01-13T18:42:26.865987+00:00,10.232.71.48,10.232.71.26,40,64,652,48304,1,1,NORMAL
2026-01-13T18:42:26.866077+00:00,10.232.71.26,10.232.71.48,44,38,48304,206,0,28,TCP_PORT_SCAN
2026-01-13T18:42:26.866393+00:00,10.232.71.48,10.232.71.26,40,64,206,48304,1,1,NORMAL
2026-01-13T18:42:26.866559+00:00,10.232.71.26,10.232.71.48,44,41,48304,878,0,29,TCP_PORT_SCAN
2026-01-13T18:42:26.866705+00:00,10.232.71.48,10.232.71.26,40,64,878,48304,1,1,NORMAL
2026-01-13T18:42:26.866854+00:00,10.232.71.26,10.232.71.48,44,45,48304,538,0,30,TCP_PORT_SCAN
2026-01-13T18:42:26.867020+00:00,10.232.71.48,10.232.71.26,40,64,538,48304,1,1,NORMAL
2026-01-13T18:42:26.867287+00:00,10.232.71.26,10.232.71.48,44,57,48304,116,0,31,TCP_PORT_SCAN
2026-01-13T18:42:26.867501+00:00,10.232.71.48,10.232.71.26,40,64,116,48304,1,1,NORMAL
2026-01-13T18:42:26.867696+00:00,10.232.71.26,10.232.71.48,44,39,48304,240,0,32,TCP_PORT_SCAN
2026-01-13T18:42:26.867889+00:00,10.232.71.48,10.232.71.26,40,64,240,48304,1,1,NORMAL
2026-01-13T18:42:26.868088+00:00,10.232.71.26,10.232.71.48,44,45,48304,178,0,33,TCP_PORT_SCAN
2026-01-13T18:42:26.868302+00:00,10.232.71.48,10.232.71.26,40,64,178,48304,1,1,NORMAL
2026-01-13T18:42:26.868504+00:00,10.232.71.26,10.232.71.48,44,51,48304,432,0,34,TCP_PORT_SCAN
2026-01-13T18:42:26.868700+00:00,10.232.71.48,10.232.71.26,40,64,432,48304,1,1,NORMAL
2026-01-13T18:42:26.868901+00:00,10.232.71.26,10.232.71.48,44,58,48304,248,0,35,TCP_PORT_SCAN
2026-01-13T18:42:26.869051+00:00,10.232.71.48,10.232.71.26,40,64,248,48304,1,1,NORMAL
2026-01-13T18:42:26.869259+00:00,10.232.71.26,10.232.71.48,44,54,48304,879,0,36,TCP_PORT_SCAN
2026-01-13T18:42:26.869415+00:00,10.232.71.48,10.232.71.26,40,64,879,48304,1,1,NORMAL
2026-01-13T18:42:26.869509+00:00,10.232.71.26,10.232.71.48,44,58,48304,829,0,37,TCP_PORT_SCAN
2026-01-13T18:42:26.869595+00:00,10.232.71.48,10.232.71.26,40,64,829,48304,1,1,NORMAL
2026-01-13T18:42:26.869678+00:00,10.232.71.26,10.232.71.48,44,39,48304,566,0,38,TCP_PORT_SCAN
2026-01-13T18:42:26.869760+00:00,10.232.71.48,10.232.71.26,40,64,566,48304,1,1,NORMAL
2026-01-13T18:42:26.869842+00:00,10.232.71.26,10.232.71.48,44,45,48304,593,0,39,TCP_PORT_SCAN
2026-01-13T18:42:26.869948+00:00,10.232.71.48,10.232.71.26,40,64,593,48304,1,1,NORMAL
2026-01-13T18:42:26.870039+00:00,10.232.71.26,10.232.71.48,44,41,48304,921,0,40,TCP_PORT_SCAN
2026-01-13T18:42:26.870215+00:00,10.232.71.48,10.232.71.26,40,64,921,48304,1,1,NORMAL
2026-01-13T18:42:26.870418+00:00,10.232.71.26,10.232.71.48,44,48,48304,522,0,41,TCP_PORT_SCAN
2026-01-13T18:42:26.870616+00:00,10.232.71.48,10.232.71.26,40,64,522,48304,1,1,NORMAL
2026-01-13T18:42:26.870858+00:00,10.232.71.26,10.232.71.48,44,51,48304,637,0,42,TCP_PORT_SCAN
2026-01-13T18:42:26.871065+00:00,10.232.71.48,10.232.71.26,40,64,637,48304,1,1,NORMAL
2026-01-13T18:42:26.871271+00:00,10.232.71.26,10.232.71.48,44,40,48304,981,0,43,TCP_PORT_SCAN
2026-01-13T18:42:26.871472+00:00,10.232.71.48,10.232.71.26,40,64,981,48304,1,1,NORMAL
2026-01-13T18:42:26.871674+00:00,10.232.71.26,10.232.71.48,44,51,48304,517,0,44,TCP_PORT_SCAN
2026-01-13T18:42:26.871908+00:00,10.232.71.48,10.232.71.26,40,64,517,48304,1,1,NORMAL
2026-01-13T18:42:26.872125+00:00,10.232.71.26,10.232.71.48,44,53,48304,229,0,45,TCP_PORT_SCAN
2026-01-13T18:42:26.872326+00:00,10.232.71.48,10.232.71.26,40,64,229,48304,1,1,NORMAL
2026-01-13T18:42:26.872531+00:00,10.232.71.26,10.232.71.48,44,46,48304,112,0,46,TCP_PORT_SCAN
2026-01-13T18:42:26.872731+00:00,10.232.71.48,10.232.71.26,40,64,112,48304,1,1,NORMAL
2026-01-13T18:42:26.872937+00:00,10.232.71.26,10.232.71.48,44,57,48304,831,0,47,TCP_PORT_SCAN
2026-01-13T18:42:26.873142+00:00,10.232.71.48,10.232.71.26,40,64,831,48304,1,1,NORMAL
2026-01-13T18:42:26.873353+00:00,10.232.71.26,10.232.71.48,44,43,48304,751,0,48,TCP_PORT_SCAN
2026-01-13T18:42:26.873554+00:00,10.232.71.48,10.232.71.26,40,64,751,48304,1,1,NORMAL
2026-01-13T18:42:26.873667+00:00,10.232.71.26,10.232.71.48,44,42,48304,369,0,49,TCP_PORT_SCAN
2026-01-13T18:42:26.873756+00:00,10.232.71.48,10.232.71.26,40,64,369,48304,1,1,NORMAL
2026-01-13T18:42:26.873843+00:00,10.232.71.26,10.232.71.48,44,51,48304,809,0,50,TCP_PORT_SCAN
2026-01-13T18:42:26.873929+00:00,10.232.71.48,10.232.71.26,40,64,809,48304,1,1,NORMAL
2026-01-13T18:42:26.874020+00:00,10.232.71.26,10.232.71.48,44,50,48304,788,0,51,TCP_PORT_SCAN
2026-01-13T18:42:26.874191+00:00,10.232.71.48,10.232.71.26,40,64,788,48304,1,1,NORMAL
2026-01-13T18:42:26.874397+00:00,10.232.71.26,10.232.71.48,44,37,48304,221,0,52,TCP_PORT_SCAN
2026-01-13T18:42:26.874594+00:00,10.232.71.48,10.232.71.26,40,64,221,48304,1,1,NORMAL
2026-01-13T18:42:26.874800+00:00,10.232.71.26,10.232.71.48,44,56,48304,794,0,53,TCP_PORT_SCAN
2026-01-13T18:42:26.874948+00:00,10.232.71.48,10.232.71.26,40,64,794,48304,1,1,NORMAL
2026-01-13T18:42:26.875092+00:00,10.232.71.26,10.232.71.48,44,44,48304,931,0,54,TCP_PORT_SCAN
2026-01-13T18:42:26.875262+00:00,10.232.71.48,10.232.71.26,40,64,931,48304,1,1,NORMAL
2026-01-13T18:42:26.875408+00:00,10.232.71.26,10.232.71.48,44,45,48304,188,0,55,TCP_PORT_SCAN
2026-01-13T18:42:26.875553+00:00,10.232.71.48,10.232.71.26,40,64,188,48304,1,1,NORMAL
2026-01-13T18:42:26.875703+00:00,10.232.71.26,10.232.71.48,44,40,48304,621,0,56,TCP_PORT_SCAN
2026-01-13T18:42:26.875798+00:00,10.232.71.48,10.232.71.26,40,64,621,48304,1,1,NORMAL
2026-01-13T18:42:26.875890+00:00,10.232.71.26,10.232.71.48,44,47,48304,125,0,57,TCP_PORT_SCAN
2026-01-13T18:42:26.875981+00:00,10.232.71.48,10.232.71.26,40,64,125,48304,1,1,NORMAL
2026-01-13T18:42:26.876071+00:00,10.232.71.26,10.232.71.48,44,46,48304,913,0,58,TCP_PORT_SCAN
2026-01-13T18:42:26.876177+00:00,10.232.71.48,10.232.71.26,40,64,913,48304,1,1,NORMAL
2026-01-13T18:42:26.876276+00:00,10.232.71.26,10.232.71.48,44,50,48304,535,0,59,TCP_PORT_SCAN
2026-01-13T18:42:26.876366+00:00,10.232.71.48,10.232.71.26,40,64,535,48304,1,1,NORMAL
2026-01-13T18:42:26.876456+00:00,10.232.71.26,10.232.71.48,44,52,48304,700,0,60,TCP_PORT_SCAN
2026-01-13T18:42:26.876545+00:00,10.232.71.48,10.232.71.26,40,64,700,48304,1,1,NORMAL
2026-01-13T18:42:26.876636+00:00,10.232.71.26,10.232.71.48,44,45,48304,527,0,61,TCP_PORT_SCAN
2026-01-13T18:42:26.876725+00:00,10.232.71.48,10.232.71.26,40,64,527,48304,1,1,NORMAL
2026-01-13T18:42:26.876830+00:00,10.232.71.26,10.232.71.48,44,52,48304,844,0,62,TCP_PORT_SCAN
2026-01-13T18:42:26.876921+00:00,10.232.71.48,10.232.71.26,40,64,844,48304,1,1,NORMAL
2026-01-13T18:42:26.877011+00:00,10.232.71.26,10.232.71.48,44,44,48304,533,0,63,TCP_PORT_SCAN
2026-01-13T18:42:26.877174+00:00,10.232.71.48,10.232.71.26,40,64,533,48304,1,1,NORMAL
2026-01-13T18:42:26.877326+00:00,10.232.71.26,10.232.71.48,44,43,48304,380,0,64,TCP_PORT_SCAN
2026-01-13T18:42:26.877473+00:00,10.232.71.48,10.232.71.26,40,64,380,48304,1,1,NORMAL
2026-01-13T18:42:26.877624+00:00,10.232.71.26,10.232.71.48,44,55,48304,792,0,65,TCP_PORT_SCAN
2026-01-13T18:42:26.877770+00:00,10.232.71.48,10.232.71.26,40,64,792,48304,1,1,NORMAL
2026-01-13T18:42:26.877921+00:00,10.232.71.26,10.232.71.48,44,43,48304,75,0,66,TCP_PORT_SCAN
2026-01-13T18:42:26.878066+00:00,10.232.71.48,10.232.71.26,40,64,75,48304,1,1,NORMAL
